employee_id,department,amount,category,merchant,description,receipt_attached,hour_of_day,day_of_week,is_weekend,is_round_number,description_length,is_anomaly,monthly_expense_count,monthly_total_amount,amount_vs_avg_ratio,days_since_last_expense,category_frequency,merchant_frequency
EMP0005,finance,484.16,equipment,Dell,Equipment - Dell,True,9,2,0,0,26,0,50,17652.14,1.37,0,0.78,0.13
EMP0005,finance,7744.84,equipment,Amazon,Equipment - Amazon,False,10,3,0,0,28,1,51,25396.98,15.55,1,0.4,0.38
EMP0005,finance,203.0,accommodation,Airbnb,Accommodation - Airbnb,False,8,2,0,0,17,0,52,25599.98,0.41,3,0.55,0.27
EMP0005,finance,234.9,training,Udemy,Training - Udemy,True,14,2,0,0,75,0,53,25834.88,0.48,13,0.8,0.33
EMP0006,finance,300.44,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,14,0,0,0,44,0,1,300.44,1.0,14,0.6,0.54
EMP0006,finance,431.15,software,Zoom,Software - Zoom,False,10,6,1,0,66,0,2,731.5899999999999,1.18,7,0.5,0.4
EMP0006,finance,62.24,transportation,Parking,Transportation - Parking,True,3,3,0,0,26,1,3,793.8299999999999,0.24,4,0.59,0.58
EMP0006,finance,69.18,miscellaneous,Other,Miscellaneous - Other,True,16,0,0,0,48,0,4,863.01,0.32,12,0.25,0.27
EMP0006,finance,269.41,software,AWS,Software - AWS,True,11,4,0,0,18,0,5,1132.42,1.19,12,0.79,0.2
EMP0006,finance,2872.62,office_supplies,Delta Airlines,Travel - Delta Airlines,True,10,2,0,0,10,1,6,4005.04,4.3,1,0.36,0.42
EMP0006,finance,31.56,meals,Subway,Meals - Subway,True,10,0,0,0,68,0,7,4036.6,0.05,13,0.29,0.56
EMP0006,finance,217.83,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,0,3,0,0,10,1,8,4254.43,0.41,14,0.74,0.06
EMP0006,finance,474.41,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,8,1,0,0,48,0,9,4728.84,0.9,5,0.78,0.08
EMP0006,finance,48.82,transportation,Car Rental,Transportation - Car Rental,True,11,3,0,0,77,0,10,4777.66,0.1,3,0.22,0.21
EMP0006,finance,449.11,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,9,1,0,0,15,0,11,5226.7699999999995,0.95,5,0.74,0.53
EMP0006,finance,277.72,accommodation,Marriott,Accommodation - Marriott,True,12,2,0,0,42,0,12,5504.49,0.61,12,0.11,0.45
EMP0006,finance,344.78,software,AWS,Software - AWS,True,16,2,0,0,60,0,13,5849.2699999999995,0.77,3,0.23,0.09
EMP0006,finance,507.15,travel,JetBlue,Travel - JetBlue,False,18,4,0,0,54,0,14,6356.42,1.12,9,0.15,0.46
EMP0006,finance,101.47,office_supplies,Amazon,Office Supplies - Amazon,True,16,2,0,0,21,0,15,6457.89,0.24,14,0.33,0.12
EMP0006,finance,824.73,accommodation,Airbnb,Accommodation - Airbnb,False,18,4,0,0,18,1,16,7282.62,1.81,0,0.62,0.06
EMP0006,finance,75.46,miscellaneous,Various,Miscellaneous - Various,True,11,0,0,0,38,0,17,7358.08,0.17,1,0.26,0.18
EMP0006,finance,65.99,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,15,3,0,0,31,0,18,7424.07,0.16,9,0.84,0.12
EMP0006,finance,99.42,training,Workshop,Training - Workshop,True,13,4,0,0,69,0,19,7523.49,0.25,14,0.83,0.31
EMP0006,finance,64.53,transportation,Car Rental,Transportation - Car Rental,False,8,5,1,0,76,0,20,7588.0199999999995,0.17,8,0.74,0.37
EMP0007,operations,1000.0,equipment,Best Buy,Equipment - Best Buy,True,17,1,0,1,13,1,1,1000.0,1.0,27,0.22,0.1
EMP0007,operations,3290.41,equipment,Amazon,Equipment - Amazon,False,9,4,0,0,20,1,2,4290.41,1.53,6,0.4,0.56
EMP0007,operations,66.89,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,15,4,0,0,79,0,3,4357.3,0.05,8,0.34,0.35
EMP0007,operations,156.94,office_supplies,Best Buy,Office Supplies - Best Buy,True,8,1,0,0,35,0,4,4514.24,0.14,13,0.47,0.29
EMP0007,operations,137.25,office_supplies,Staples,Office Supplies - Staples,False,12,4,0,0,79,0,5,4651.49,0.15,14,0.83,0.56
EMP0007,operations,31.32,office_supplies,Best Buy,Office Supplies - Best Buy,False,11,2,0,0,43,0,6,4682.8099999999995,0.04,4,0.54,0.46
EMP0007,operations,161.99,office_supplies,Office Depot,Office Supplies - Office Depot,True,14,3,0,0,17,0,7,4844.8,0.23,0,0.82,0.49
EMP0007,operations,289.54,software,GitHub,Software - GitHub,True,8,4,0,0,40,0,8,5134.34,0.45,7,0.2,0.11
EMP0007,operations,55.88,office_supplies,Office Depot,Office Supplies - Office Depot,True,11,2,0,0,26,0,9,5190.22,0.1,2,0.29,0.54
EMP0007,operations,40.46,meals,Chipotle,Meals - Chipotle,True,8,4,0,0,51,0,10,5230.68,0.08,7,0.78,0.5
EMP0007,operations,66.44,meals,Local Restaurant,Meals - Local Restaurant,True,12,0,0,0,28,0,11,5297.12,0.14,2,0.43,0.4
EMP0007,operations,521.75,travel,Southwest,Travel - Southwest,True,17,2,0,0,53,0,12,5818.87,1.08,4,0.84,0.39
EMP0007,operations,34.61,office_supplies,Best Buy,Office Supplies - Best Buy,True,9,3,0,0,43,0,13,5853.48,0.08,9,0.89,0.46
EMP0007,operations,276.64,training,Conference Registration,Training - Conference Registration,True,10,3,0,0,60,0,14,6130.12,0.63,13,0.24,0.47
EMP0007,operations,90.98,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,8,3,0,0,27,0,15,6221.099999999999,0.22,13,0.5,0.29
EMP0007,operations,197.26,office_supplies,Amazon,Office Supplies - Amazon,True,15,0,0,0,44,0,16,6418.36,0.49,11,0.42,0.22
EMP0007,operations,107.37,office_supplies,Amazon,Office Supplies - Amazon,True,11,2,0,0,11,0,17,6525.73,0.28,8,0.33,0.4
EMP0007,operations,394.75,software,Slack,Software - Slack,True,13,1,0,0,11,0,18,6920.48,1.03,11,0.41,0.58
EMP0007,operations,246.18,training,Workshop,Training - Workshop,True,11,2,0,0,72,0,19,7166.66,0.65,13,0.77,0.59
EMP0007,operations,1473.54,office_supplies,Other,Miscellaneous - Other,True,8,1,0,0,28,1,20,8640.2,3.41,12,0.79,0.47
EMP0007,operations,49.53,transportation,Car Rental,Transportation - Car Rental,True,11,2,0,0,29,0,21,8689.73,0.12,8,0.29,0.07
EMP0007,operations,719.66,equipment,Apple Store,Equipment - Apple Store,True,15,1,0,0,53,0,22,9409.39,1.68,1,0.51,0.2
EMP0007,operations,56.44,meals,UberEats,Meals - UberEats,True,11,1,0,0,26,0,23,9465.83,0.14,12,0.15,0.34
EMP0007,operations,218.47,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,11,2,0,0,79,0,24,9684.3,0.54,4,0.65,0.49
EMP0007,operations,1406.4,equipment,Best Buy,Equipment - Best Buy,True,15,3,0,0,76,0,25,11090.7,3.17,11,0.48,0.54
EMP0007,operations,175.67,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,8,4,0,0,10,1,26,11266.369999999999,0.41,5,0.13,0.53
EMP0007,operations,72.63,transportation,Uber,Transportation - Uber,False,13,2,0,0,69,0,27,11339.0,0.17,1,0.48,0.58
EMP0007,operations,513.25,travel,Southwest,Travel - Southwest,True,0,4,0,0,16,1,28,11852.25,1.21,14,0.79,0.2
EMP0007,operations,370.71,training,Workshop,Training - Workshop,True,16,2,0,0,57,0,29,12222.96,0.88,9,0.5,0.15
EMP0007,operations,200.0,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,13,1,0,1,8,1,30,12422.96,0.48,9,0.45,0.54
EMP0007,operations,788.49,travel,American Airlines,Travel - American Airlines,True,15,0,0,0,22,0,31,13211.45,1.85,0,0.65,0.31
EMP0007,operations,3581.76,travel,United Airlines,Travel - United Airlines,False,16,2,0,0,13,1,32,16793.21,6.83,0,0.78,0.37
EMP0007,operations,1134.45,software,Slack,Software - Slack,False,17,2,0,0,10,1,33,17927.66,2.09,7,0.48,0.1
EMP0007,operations,53.96,meals,Chipotle,Meals - Chipotle,True,12,0,0,0,30,0,34,17981.62,0.1,14,0.77,0.21
EMP0007,operations,895.65,equipment,Apple Store,Equipment - Apple Store,True,11,3,0,0,50,0,35,18877.27,1.66,0,0.66,0.36
EMP0007,operations,565.52,equipment,Amazon,Equipment - Amazon,False,9,2,0,0,76,0,36,19442.79,1.05,3,0.87,0.12
EMP0007,operations,12.84,office_supplies,Best Buy,Office Supplies - Best Buy,True,13,0,0,0,21,0,37,19455.63,0.02,7,0.69,0.37
EMP0007,operations,184.09,office_supplies,Best Buy,Office Supplies - Best Buy,True,8,2,0,0,64,0,38,19639.72,0.36,3,0.27,0.41
EMP0007,operations,221.13,accommodation,Marriott,Accommodation - Marriott,True,19,3,0,0,50,0,39,19860.85,0.43,12,0.86,0.45
EMP0007,operations,307.36,training,Workshop,Training - Workshop,True,19,4,0,0,37,0,40,20168.21,0.61,8,0.47,0.1
EMP0007,operations,113.63,equipment,Dell,Equipment - Dell,True,17,0,0,0,69,0,41,20281.84,0.23,11,0.23,0.36
EMP0007,operations,74.64,transportation,Lyft,Transportation - Lyft,True,14,4,0,0,37,0,42,20356.48,0.15,2,0.24,0.24
EMP0007,operations,751.52,travel,United Airlines,Travel - United Airlines,True,11,2,0,0,48,0,43,21108.0,1.53,1,0.83,0.34
EMP0007,operations,111.81,accommodation,Marriott,Accommodation - Marriott,True,17,1,0,0,22,0,44,21219.81,0.23,11,0.22,0.24
EMP0007,operations,641.19,equipment,Best Buy,Equipment - Best Buy,True,14,3,0,0,71,0,45,21861.0,1.32,4,0.77,0.57
EMP0007,operations,273.52,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,9,3,0,0,23,1,46,22134.52,0.57,8,0.74,0.37
EMP0007,operations,294.11,software,Google Cloud,Software - Google Cloud,True,10,3,0,0,50,0,47,22428.63,0.62,7,0.5,0.28
EMP0007,operations,123.62,software,Zoom,Software - Zoom,True,14,2,0,0,61,0,48,22552.25,0.26,12,0.6,0.11
EMP0007,operations,986.29,equipment,Amazon,Equipment - Amazon,True,11,1,0,0,75,0,49,23538.54,2.05,3,0.61,0.2
EMP0007,operations,138.35,office_supplies,Best Buy,Office Supplies - Best Buy,True,12,2,0,0,22,0,50,23676.89,0.29,8,0.79,0.44
EMP0007,operations,34.96,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,9,3,0,0,69,0,51,23711.85,0.08,12,0.63,0.33
EMP0007,operations,632.49,equipment,Dell,Equipment - Dell,True,15,4,0,0,45,0,52,24344.34,1.35,11,0.73,0.29
EMP0007,operations,20.18,miscellaneous,Various,Miscellaneous - Various,True,16,3,0,0,34,0,53,24364.52,0.04,3,0.17,0.16
EMP0007,operations,223.61,travel,American Airlines,Travel - American Airlines,True,16,3,0,0,77,0,54,24588.13,0.49,7,0.26,0.1
EMP0007,operations,100.0,office_supplies,Amazon,Office Supplies - Amazon,True,18,3,0,1,18,1,55,24688.13,0.22,6,0.45,0.39
EMP0007,operations,520.7,travel,JetBlue,Travel - JetBlue,True,9,1,0,0,40,0,56,25208.83,1.16,3,0.31,0.2
EMP0007,operations,86.15,training,Conference Registration,Training - Conference Registration,True,9,2,0,0,47,0,57,25294.98,0.19,3,0.76,0.5
EMP0007,operations,278.98,client_entertainment,Event Venue,Client Entertainment - Event Venue,False,10,3,0,0,47,0,58,25573.96,0.63,11,0.88,0.46
EMP0007,operations,210.04,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,15,1,0,0,19,0,59,25784.0,0.48,1,0.21,0.48
EMP0008,engineering,137.17,software,Adobe,Software - Adobe,True,12,2,0,0,63,0,1,137.17,1.0,24,0.37,0.17
EMP0008,engineering,37.09,transportation,Car Rental,Transportation - Car Rental,False,18,4,0,0,17,0,2,174.26,0.43,13,0.74,0.36
EMP0008,engineering,1000.0,miscellaneous,Other,Miscellaneous - Other,True,15,4,0,1,30,1,3,1174.26,2.55,9,0.13,0.08
EMP0008,engineering,126.93,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,9,3,0,0,41,0,4,1301.19,0.39,8,0.71,0.55
EMP0008,engineering,370.03,training,Coursera,Training - Coursera,True,13,2,0,0,65,0,5,1671.22,1.11,10,0.64,0.23
EMP0008,engineering,990.24,office_supplies,GitHub,Software - GitHub,True,15,4,0,0,20,1,6,2661.46,2.23,1,0.53,0.09
EMP0008,engineering,492.86,software,AWS,Software - AWS,True,15,5,1,0,49,0,7,3154.32,1.09,0,0.44,0.31
EMP0008,engineering,17.19,meals,Local Restaurant,Meals - Local Restaurant,True,15,4,0,0,33,0,8,3171.51,0.04,5,0.84,0.41
EMP0008,engineering,212.16,training,Conference Registration,Training - Conference Registration,True,9,2,0,0,35,0,9,3383.67,0.56,14,0.55,0.19
EMP0008,engineering,224.15,travel,Southwest,Travel - Southwest,True,8,0,0,0,18,0,10,3607.82,0.62,1,0.57,0.05
EMP0008,engineering,56.81,miscellaneous,Other,Miscellaneous - Other,True,15,4,0,0,17,0,11,3664.63,0.17,12,0.18,0.56
EMP0008,engineering,49.24,office_supplies,Office Depot,Office Supplies - Office Depot,False,8,1,0,0,10,0,12,3713.87,0.16,3,0.34,0.1
EMP0008,engineering,1636.36,equipment,Lenovo,Equipment - Lenovo,True,11,4,0,0,57,0,13,5350.23,3.98,12,0.47,0.09
EMP0008,engineering,133.1,office_supplies,Amazon,Office Supplies - Amazon,True,13,2,0,0,55,0,14,5483.33,0.34,1,0.3,0.25
EMP0008,engineering,500.0,meals,Subway,Meals - Subway,True,15,3,0,1,21,1,15,5983.33,1.25,4,0.88,0.21
EMP0008,engineering,58.57,meals,UberEats,Meals - UberEats,True,14,0,0,0,13,0,16,6041.9,0.16,12,0.42,0.4
EMP0008,engineering,69.42,transportation,Lyft,Transportation - Lyft,True,11,0,0,0,79,0,17,6111.32,0.19,0,0.25,0.07
EMP0008,engineering,152.7,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,14,0,0,0,11,0,18,6264.0199999999995,0.44,0,0.42,0.1
EMP0008,engineering,731.06,travel,United Airlines,Travel - United Airlines,True,11,2,0,0,75,0,19,6995.08,1.99,7,0.7,0.16
EMP0008,engineering,614.6,equipment,Apple Store,Equipment - Apple Store,True,14,1,0,0,55,0,20,7609.68,1.62,2,0.72,0.46
EMP0008,engineering,13.12,miscellaneous,Other,Miscellaneous - Other,False,15,1,0,0,12,0,21,7622.8,0.04,4,0.88,0.27
EMP0008,engineering,1395.79,office_supplies,Southwest,Travel - Southwest,True,18,3,0,0,22,1,22,9018.59,3.4,9,0.61,0.25
EMP0008,engineering,198.02,software,Zoom,Software - Zoom,False,9,0,0,0,23,0,23,9216.61,0.49,2,0.22,0.33
EMP0008,engineering,96.84,office_supplies,Office Depot,Office Supplies - Office Depot,True,14,2,0,0,27,0,24,9313.45,0.25,3,0.71,0.46
EMP0008,engineering,48.89,transportation,Parking,Transportation - Parking,True,13,1,0,0,33,0,25,9362.34,0.13,14,0.88,0.51
EMP0008,engineering,383.09,software,GitHub,Software - GitHub,True,12,0,0,0,79,0,26,9745.43,1.02,8,0.34,0.37
EMP0008,engineering,30.27,meals,Local Restaurant,Meals - Local Restaurant,True,15,5,1,0,40,0,27,9775.699999999999,0.08,14,0.37,0.34
EMP0008,engineering,642.42,travel,Southwest,Travel - Southwest,True,11,2,0,0,14,0,28,10418.119999999999,1.73,10,0.89,0.51
EMP0008,engineering,187.39,office_supplies,Office Depot,Office Supplies - Office Depot,False,15,3,0,0,25,0,29,10605.51,0.51,2,0.83,0.15
EMP0008,engineering,49.59,transportation,Uber,Transportation - Uber,False,8,0,0,0,17,0,30,10655.1,0.14,3,0.15,0.44
EMP0008,engineering,227.07,transportation,Parking,Transportation - Parking,True,13,1,0,0,5,1,31,10882.17,0.65,4,0.85,0.33
EMP0008,engineering,353.38,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,16,1,0,0,40,0,32,11235.55,1.01,5,0.54,0.38
EMP0008,engineering,249.95,software,Slack,Software - Slack,True,10,2,0,0,76,0,33,11485.5,0.72,14,0.49,0.43
EMP0008,engineering,1226.57,equipment,Apple Store,Equipment - Apple Store,False,16,3,0,0,27,0,34,12712.07,3.28,12,0.68,0.59
EMP0008,engineering,1420.35,software,AWS,Software - AWS,False,13,0,0,0,14,1,35,14132.42,3.52,13,0.16,0.08
EMP0008,engineering,79.88,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,12,0,0,0,76,0,36,14212.3,0.2,0,0.52,0.53
EMP0008,engineering,10.31,transportation,Taxi,Transportation - Taxi,True,13,1,0,0,24,0,37,14222.609999999999,0.03,3,0.14,0.19
EMP0008,engineering,133.14,miscellaneous,Various,Miscellaneous - Various,False,10,6,1,0,27,0,38,14355.75,0.35,1,0.31,0.09
EMP0008,engineering,47.59,office_supplies,Office Depot,Office Supplies - Office Depot,True,17,0,0,0,14,0,39,14403.34,0.13,8,0.45,0.49
EMP0008,engineering,60.05,meals,Subway,Meals - Subway,True,15,4,0,0,13,0,40,14463.39,0.17,1,0.66,0.51
EMP0008,engineering,277.23,software,Adobe,Software - Adobe,True,16,3,0,0,13,0,41,14740.619999999999,0.77,4,0.51,0.23
EMP0008,engineering,142.55,accommodation,Hilton,Accommodation - Hilton,True,17,2,0,0,13,0,42,14883.17,0.4,12,0.15,0.17
EMP0008,engineering,107.29,transportation,Parking,Transportation - Parking,True,18,1,0,0,30,1,43,14990.46,0.31,9,0.84,0.4
EMP0008,engineering,336.26,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,9,2,0,0,27,0,44,15326.72,0.97,14,0.29,0.16
EMP0008,engineering,361.54,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,9,1,0,0,31,0,45,15688.26,1.04,5,0.9,0.33
EMP0008,engineering,440.95,training,Conference Registration,Training - Conference Registration,True,9,4,0,0,67,0,46,16129.21,1.26,0,0.89,0.42
EMP0008,engineering,37.36,transportation,Lyft,Transportation - Lyft,True,9,0,0,0,57,0,47,16166.57,0.11,4,0.73,0.57
EMP0008,engineering,215.1,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,16,4,0,0,56,0,48,16381.67,0.63,8,0.74,0.34
EMP0008,engineering,268.91,training,Conference Registration,Training - Conference Registration,True,14,3,0,0,54,0,49,16650.579999999998,0.79,2,0.56,0.38
EMP0008,engineering,12.57,office_supplies,Staples,Office Supplies - Staples,True,15,2,0,0,66,0,50,16663.149999999998,0.04,10,0.19,0.43
EMP0008,engineering,35.62,transportation,Uber,Transportation - Uber,True,12,4,0,0,53,0,51,16698.77,0.11,13,0.48,0.49
EMP0008,engineering,33.66,miscellaneous,Various,Miscellaneous - Various,True,8,2,0,0,41,0,52,16732.43,0.1,2,0.49,0.27
EMP0008,engineering,52.67,office_supplies,Best Buy,Office Supplies - Best Buy,True,13,1,0,0,53,0,53,16785.1,0.17,14,0.33,0.11
EMP0008,engineering,27.48,meals,Local Restaurant,Meals - Local Restaurant,False,17,0,0,0,24,0,54,16812.579999999998,0.09,11,0.14,0.06
EMP0008,engineering,317.65,software,Slack,Software - Slack,True,11,4,0,0,61,0,55,17130.23,1.02,5,0.88,0.05
EMP0008,engineering,102.88,meals,DoorDash,Meals - DoorDash,True,1,2,0,0,16,1,56,17233.11,0.33,3,0.86,0.47
EMP0009,engineering,261.33,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,15,4,0,0,70,0,1,261.33,1.0,7,0.6,0.14
EMP0009,engineering,658.28,equipment,Apple Store,Equipment - Apple Store,True,9,1,0,0,31,0,2,919.6099999999999,1.43,10,0.89,0.07
EMP0009,engineering,68.62,software,Adobe,Software - Adobe,True,10,2,0,0,76,0,3,988.23,0.21,3,0.19,0.4
EMP0009,engineering,139.46,training,Udemy,Training - Udemy,True,10,0,0,0,52,0,4,1127.69,0.49,2,0.44,0.45
EMP0009,engineering,137.3,accommodation,Marriott,Accommodation - Marriott,True,14,1,0,0,33,0,5,1264.99,0.54,2,0.69,0.51
EMP0009,engineering,524.84,travel,Southwest,Travel - Southwest,True,15,0,0,0,62,0,6,1789.83,1.76,10,0.85,0.45
EMP0009,engineering,39.03,transportation,Car Rental,Transportation - Car Rental,True,9,0,0,0,33,0,7,1828.8600000000001,0.15,7,0.66,0.44
EMP0009,engineering,880.15,equipment,Best Buy,Equipment - Best Buy,True,15,1,0,0,33,0,8,2709.01,2.6,2,0.76,0.42
EMP0009,engineering,768.25,equipment,Dell,Equipment - Dell,True,5,1,0,0,23,1,9,3477.26,1.99,2,0.86,0.58
EMP0009,engineering,160.08,training,Coursera,Training - Coursera,True,16,3,0,0,44,0,10,3637.34,0.44,9,0.71,0.27
EMP0009,engineering,16.63,meals,Starbucks,Meals - Starbucks,True,9,4,0,0,46,0,11,3653.97,0.05,11,0.23,0.19
EMP0009,engineering,228.98,accommodation,Hilton,Accommodation - Hilton,True,13,4,0,0,47,0,12,3882.95,0.71,1,0.38,0.41
EMP0009,engineering,31.06,miscellaneous,Other,Miscellaneous - Other,True,14,1,0,0,64,0,13,3914.01,0.1,6,0.89,0.28
EMP0009,engineering,1204.61,equipment,Amazon,Equipment - Amazon,True,12,0,0,0,16,0,14,5118.62,3.29,11,0.67,0.21
EMP0009,engineering,62.38,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,17,2,0,0,13,0,15,5181.0,0.18,5,0.75,0.17
EMP0009,engineering,20.36,office_supplies,Best Buy,Office Supplies - Best Buy,True,12,2,0,0,73,0,16,5201.36,0.06,0,0.21,0.59
EMP0009,engineering,382.84,training,Conference Registration,Training - Conference Registration,False,11,3,0,0,26,0,17,5584.2,1.17,14,0.46,0.2
EMP0009,engineering,136.96,training,Workshop,Training - Workshop,True,10,4,0,0,37,0,18,5721.16,0.43,10,0.43,0.45
EMP0009,engineering,55.25,transportation,Parking,Transportation - Parking,True,12,4,0,0,56,0,19,5776.41,0.18,1,0.34,0.07
EMP0009,engineering,1635.14,office_supplies,Adobe,Software - Adobe,True,11,1,0,0,6,1,20,7411.55,4.41,7,0.26,0.41
EMP0009,engineering,1805.47,equipment,Apple Store,Equipment - Apple Store,True,12,1,0,0,34,0,21,9217.02,4.11,7,0.51,0.57
EMP0009,engineering,454.19,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,4,5,1,0,24,1,22,9671.21,1.03,9,0.32,0.55
EMP0009,engineering,320.27,training,Udemy,Training - Udemy,True,15,0,0,0,56,0,23,9991.48,0.74,6,0.6,0.1
EMP0009,engineering,149.83,miscellaneous,Various,Miscellaneous - Various,True,14,0,0,0,25,0,24,10141.31,0.35,5,0.64,0.18
EMP0009,engineering,131.9,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,10,1,0,0,46,0,25,10273.21,0.32,7,0.48,0.25
EMP0009,engineering,1171.97,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,8,0,0,0,16,1,26,11445.18,2.66,2,0.56,0.5
EMP0009,engineering,42.37,meals,DoorDash,Meals - DoorDash,True,12,4,0,0,41,0,27,11487.55,0.1,7,0.46,0.37
EMP0009,engineering,201.19,software,AWS,Software - AWS,True,12,4,0,0,22,0,28,11688.74,0.48,12,0.37,0.24
EMP0009,engineering,59.63,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,12,4,0,0,34,0,29,11748.37,0.15,7,0.39,0.39
EMP0009,engineering,583.12,travel,Southwest,Travel - Southwest,True,13,0,0,0,14,0,30,12331.49,1.42,11,0.84,0.09
EMP0009,engineering,119.53,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,11,2,0,0,20,0,31,12451.02,0.3,0,0.63,0.39
EMP0009,engineering,42.66,meals,Chipotle,Meals - Chipotle,True,15,3,0,0,79,0,32,12493.68,0.11,3,0.68,0.44
EMP0009,engineering,279.25,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,10,5,1,0,25,0,33,12772.93,0.72,5,0.67,0.17
EMP0009,engineering,317.49,accommodation,Hilton,Accommodation - Hilton,True,8,3,0,0,39,0,34,13090.42,0.82,5,0.88,0.22
EMP0009,engineering,347.94,accommodation,Marriott,Accommodation - Marriott,True,12,0,0,0,54,0,35,13438.36,0.91,9,0.14,0.06
EMP0009,engineering,1040.02,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,16,1,0,0,8,1,36,14478.38,2.59,0,0.25,0.38
EMP0010,engineering,100.83,software,Adobe,Software - Adobe,True,10,4,0,0,37,0,1,100.83,1.0,14,0.88,0.3
EMP0010,engineering,121.66,accommodation,Hilton,Accommodation - Hilton,True,11,1,0,0,37,0,2,222.49,1.09,8,0.87,0.39
EMP0010,engineering,8.75,transportation,Taxi,Transportation - Taxi,False,11,5,1,0,50,0,3,231.24,0.11,4,0.24,0.49
EMP0010,engineering,355.81,travel,Southwest,Travel - Southwest,True,17,3,0,0,55,0,4,587.05,2.42,0,0.85,0.21
EMP0010,engineering,36.66,office_supplies,Amazon,Office Supplies - Amazon,True,17,2,0,0,39,0,5,623.71,0.29,4,0.74,0.31
